Movie_Name_EN,Movie_Name_CN,Date,Star,Comment,Like
My Sunshine,何以笙箫默,2015-05-12,1, 我们常常抱怨一部电影太过狗血，但我始终认为，最狗血的，一定是生活。然而在这部电影面前，生活只能跪拜。生活中的狗血顶多是不要脸，这部电影的狗血已经都不要腚了。,17
My Sunshine,何以笙箫默,2016-12-14,1, 怎一个烂字了得,16
My Sunshine,何以笙箫默,2016-12-14,1, 不忍直视→_→,16
My Sunshine,何以笙箫默,2015-05-01,1, ...,23
My Sunshine,何以笙箫默,2016-12-29,1, 比剧版难看很多，杨幂的短发是什么鬼，比唐嫣的假发还让人出戏。小明哥的霸道总裁即视感也是醉醉哒,15
My Sunshine,何以笙箫默,2015-04-30,1, 请骂左耳的人都来看何以笙箫默。,23
My Sunshine,何以笙箫默,2016-08-27,1, 毁了，那么多演员也改变不了烂片的事实,15
My Sunshine,何以笙箫默,2015-04-27,5, 很大程度上还原了小说，这是我看过的小说改编影视里唯一一部这么高还原的，此外增加了一些小幽默，一部爱情轻喜剧,45
My Sunshine,何以笙箫默,2016-04-10,1, 不能更烂，毁了我的何以,14
My Sunshine,何以笙箫默,2015-04-30,1, 看了，不忍吐槽了，一分给我最爱的小说~ 啊啊啊啊~~,24
My Sunshine,何以笙箫默,2015-04-06,1, 劳资就是来圈钱的，有本事你别看啊,27
My Sunshine,何以笙箫默,2016-12-29,1, 剧情烂，演技烂真的没有更差了,11
My Sunshine,何以笙箫默,2015-04-29,1, 呵呵,45
My Sunshine,何以笙箫默,2015-04-30,1, #何以笙箫默#黄晓明还是许文强，短发的杨幂怎么看怎么样谢娜，长发也及不上北鼻。突然想起来他们之前一个演小郭襄一个演杨过。hold住姐还是和撒娇女人相爱穿梭千年里的角色种类一模一样。唉。,20
My Sunshine,何以笙箫默,2015-04-30,5, 还没看，本来不想打五星，但是水军太努力，我只能先打五分把分提上去了,47
My Sunshine,何以笙箫默,2015-05-02,1," 《何以笙箫默》现在豆瓣评分居然还有3.6那么多.再看看几位主创访谈,他们自以为幽默的自黑却是不要脸的极致.1,杨文军:我拍电影只负责圈钱,钱赚了质量无所谓.2,黄斌：槽点都是预埋,一开始就奔着拍烂片去的.3,黄晓明:我本来就没什么演技,他们瞎了眼给我影帝.黄晓明说他负全责,作为投资人请问退票钱么?",26
My Sunshine,何以笙箫默,2015-05-02,1," ""不禁想问，国产片是被什么都能将就的小年轻惯坏的，还是被金钱操纵的影视游戏，早已排斥了那些空怀抱负落寞的手艺人。艺术从来是被辜负的，这个时代没有责任再发声。篡改一句黄的台词：“我们是疯了，才被它这样践踏。”",20
My Sunshine,何以笙箫默,2015-04-30,2, “你一定就要记得这个味道，榴莲就是留恋”起初以为浮夸狗血烂片，两人爱情与婚姻总像冰与火，莫名其妙争吵与分离，直到赵默笙继母结尾那席对话，暗藏贪官女儿和仇家爱恋辛酸苦衷，揭露腐败伏笔犹如《万箭穿心》！杨幂无辜痴情俏脸，杨颖、马苏、佟大为演单相思，黄晓明愤青式狂恋表演爆烂减分,24
My Sunshine,何以笙箫默,2015-04-30,1, 想打负分 。 差评都奢侈了 。 幸好看的枪版。吐槽都不知道从哪下口了,40
My Sunshine,何以笙箫默,2015-04-30,1, 法学院是走不出这样的何先生的……任何一个国家都是,22
My Sunshine,何以笙箫默,2016-12-15,1, 杨幂的这几部电影真的是超级尴尬！！我最喜欢的何以笙箫默，被改的面目全非！被剧版辣鸡太多！,14
My Sunshine,何以笙箫默,2015-04-30,1, 跟风 骗钱 一帮傻逼,24
My Sunshine,何以笙箫默,2015-04-13,1, 圈钱的烂片,49
My Sunshine,何以笙箫默,2015-05-01,1, 天啊，我真的在电影里听到了PPT换页的音效....,23
My Sunshine,何以笙箫默,2015-04-28,3, 一开始没抱太大希望看，因为听说导演是电视剧导演离婚律师的导演，不过看了点映意外不错，上大学看过这部书，电视剧版觉得完全是毁，电影版也没抱大期待，看了发现何以琛赵默笙都很还原原著，其他配角也非常出彩，很开心的爆米花电影。,43
My Sunshine,何以笙箫默,2015-05-01,1, 还不如电视剧......柔光打的，电影里的人都像得了黄疸,33
My Sunshine,何以笙箫默,2015-04-30,1, 陪同事姑娘刷的 暂定本年最烂...,31
My Sunshine,何以笙箫默,2015-04-26,4, 原著党觉得其实没有那么差，电视剧粉丝狂打1分，我打个4分缓和一下吧，电影还是不错的。,39
My Sunshine,何以笙箫默,2015-04-26,4, 和杨同学一起看的第三场电影~我没看过电视剧，但是我觉得这个故事真的很不错，很喜欢！演员其实也不是大家说的那么烂，毕竟没有看过电视剧，先入为主嘛~,33
My Sunshine,何以笙箫默,2016-03-29,2, 剪辑乱七八糟，什么鬼！！！！难看！！！！,12
My Sunshine,何以笙箫默,2016-12-29,1, 讲真，平铺直叙，没有一点剧情，乱七八糟，没有逻辑性，一星给各位主角的颜值，其他糟糕的一塌糊涂,13
My Sunshine,何以笙箫默,2016-12-29,1, 拍了好大一个mv，演员导演的自娱自乐,13
My Sunshine,何以笙箫默,2015-04-30,1, 看见杨幂以为进了小时代的放映厅,18
My Sunshine,何以笙箫默,2015-05-02,1, 看到了滤镜滤镜广告广告。不需要逻辑，不需要章法，觉得现在只要有个矛盾冲突加上能带动少女心的段子，能够编成一本小说，再找俩个有人气的演员就能拉扯成一部电影。客串挺多的，陈冲倒是意外之喜。幸好电影票是微信充话费送的二十块钱代金券。,16
My Sunshine,何以笙箫默,2016-12-29,1, 毁原著,9
My Sunshine,何以笙箫默,2015-04-30,1, 真的完全看不下去，简直生理性作呕。剧情，表演，所有的一切都是狗屎，还是稀的，硬生生糊观众一脸那种。。。,19
My Sunshine,何以笙箫默,2015-04-27,5, 榴莲，留恋～世上没有何以，也很少有默笙。但都有不能替代的过去！,37
My Sunshine,何以笙箫默,2016-12-29,1, 毁原著就算了，除了佟大为，其他主演的演技在哪里？,9
My Sunshine,何以笙箫默,2015-04-28,1, 呵呵……,22
My Sunshine,何以笙箫默,2015-04-30,4, 看完电影版，瞬间觉得高大上,38
My Sunshine,何以笙箫默,2015-07-05,1, 看得我哈哈大笑,13
My Sunshine,何以笙箫默,2015-04-30,1, 真是神一样烂,32
My Sunshine,何以笙箫默,2015-04-30,1, 傻逼电影，不给烂片贡献票房从我做起,25
My Sunshine,何以笙箫默,2015-05-01,1, 只记得屎黄色的柔光和柔光和柔光和屁股下巴和柔光和柔光和柔光,19
My Sunshine,何以笙箫默,2016-12-29,1, 这剧情我也是懵圈了。,12
My Sunshine,何以笙箫默,2015-04-28,5, 还不错，故事完整，有笑点，和朋友一起去电影院看还不错,40
My Sunshine,何以笙箫默,2015-04-30,5, 喜欢这种多年以前，很久以后的故事。,35
My Sunshine,何以笙箫默,2015-04-26,1, 太烂了………小蜜桃………认真的吗………,42
My Sunshine,何以笙箫默,2016-12-29,1, 哎，可惜了大为，杨幂演技真的是烂,14
My Sunshine,何以笙箫默,2015-04-28,1, 看不下去…,26
My Sunshine,何以笙箫默,2015-05-01,1, 为什么不能负分滚粗？这片3.几分太高估它了,26
My Sunshine,何以笙箫默,2015-04-27,5, 虽然微博上骂的人那么多，但是这是成功的商业片，搞笑和剧情都走的蛮好，一看阵容就觉得教主明显不是何以琛啊，但钟汉良明显就是何以琛啊为什么电视剧给我的感觉这么的不好，平心而论，教主这次演出了感觉，不再是一副全世界我最总裁的样子,36
My Sunshine,何以笙箫默,2015-04-03,1, 一星预备 biu~,22
My Sunshine,何以笙箫默,2015-04-30,1, 拍的什么鬼东西,25
My Sunshine,何以笙箫默,2015-04-26,4, 没有看过原著和电视剧的话，可能会觉得很跳跃。全片有笑点，依然很感人。一边看的时候我一边想，为什么电影爱情片总是那么的那么的催人泪下，除了感同身受，还是因为现实中相信爱情的人真的不多了。,37
My Sunshine,何以笙箫默,2016-12-29,1, 垃圾中的垃圾。拍摄几十天就上映的圈钱大作。感谢杨幂提醒我有她在的地方就有烂片！,12
My Sunshine,何以笙箫默,2015-07-17,4, 有钟汉良在前，教主似乎并无什么用武之地，有了唐嫣那油腻腻的低沉脸，杨幂的自然精灵古怪的默笙讨喜多了，只想说，钟汉良和杨幂倒是很合适。,13
My Sunshine,何以笙箫默,2015-04-26,4, 咪酱那是说：那就是 我的青春。某种程度来说，你又何尝不是我的青春呢，谢谢你，在最末尾的时候，让我看到青春的样子，桃子，希望你未来能好好走,35
My Sunshine,何以笙箫默,2016-12-29,1, 简介:单纯而又天真的赵默笙。。。。,11
My Sunshine,何以笙箫默,2015-04-26,4, 何以的长度就适合拍成电影。比我想象中的好很多，给tao设定的角色太突兀诡异了…我觉得比电视剧好，主要是佟大为演的应晖一点儿也不猥琐 哈哈,32
My Sunshine,何以笙箫默,2015-05-01,1, 何以圈钱乐,14
My Sunshine,何以笙箫默,2016-12-29,1, 毁原著,6
My Sunshine,何以笙箫默,2015-05-01,1, 我要打负分。没什么好说的，难看，害得我没等到佟大为就离场了，过几天准备直接看佟大为cut。拜托大家，真的不要去浪费钱了。,22
My Sunshine,何以笙箫默,2015-04-03,1, 不用看都一星,20
My Sunshine,何以笙箫默,2015-04-03,1, 一星需要解释？,20
My Sunshine,何以笙箫默,2015-04-27,5, You r my sunshine也是我大学乐队的时候经常演出的一首歌。这片子怎么能让刚失恋的人看，是抱有希望还是果断放弃？如果世界上曾经有那个人出现过，其他人都会变成将就。他说，我不愿意将就。,27
My Sunshine,何以笙箫默,2015-05-01,1, 杨幂总在烂片中？,21
My Sunshine,何以笙箫默,2015-04-28,2, 还不如小时代,28
My Sunshine,何以笙箫默,2016-12-29,1, 毁原著不解释,6
My Sunshine,何以笙箫默,2015-04-27,4, 还不错，期望越少反而感觉很不错～,24
My Sunshine,何以笙箫默,2015-04-26,1, 电影，也不能将就,24
My Sunshine,何以笙箫默,2015-04-30,1, 看到大家都在打一星我就放心了，虽然我没看过,19
My Sunshine,何以笙箫默,2016-12-29,1, 我错了，我不应该看的。对不起我吃的鸡肉卷和馄饨,5
My Sunshine,何以笙箫默,2016-12-29,1, 不如电视剧版的,9
My Sunshine,何以笙箫默,2016-01-28,5, 我必须打五星，为啥？首先作为幂幂的脑残粉，我觉得电影还可以。其次，这部电影让我爱上了黄子韬！他在里面真的好苏，黑衬衫吧台克莱因瓶那一幕击中我心脏！正式宣布转粉韬韬！幂幂，你很好，是我变心了！以后你的电影我还会支持的，让我安安静静的做你的好感路。轰轰烈烈的当一个归国棒粉吧！,7
My Sunshine,何以笙箫默,2015-04-30,1, 我真的很少打分,20
My Sunshine,何以笙箫默,2015-04-28,2, 为什么要拍！？2星给基佬小蜜桃这个角色,9
My Sunshine,何以笙箫默,2016-11-26,2, 还不如我七年前在校内上看到的书粉剪的无声电影呢(纯靠字幕+幻灯片式剪辑)……180、纯天然和炒作女王三人简直艺人界的泥石流……,8
My Sunshine,何以笙箫默,2015-04-26,1, 赵默笙:所有的误会我都不解释不解释不解释反正何以琛爱我爱得要死要死要死的 何以琛:所有误会解释给我我都不听不听不听 反正我爱赵默笙爱得要死要死要死的 还有黄子韬 收收你那榴莲的眼神好么,89
My Sunshine,何以笙箫默,2015-04-27,3, 说真的我觉得这部戏还行啊，国内的水平拍个纯爱片拍成这个意思也就及格了。叙事完整主线明确逻辑尚可，还想怎么样呃。作为不知道原著如何苦大仇深，感觉这片拍成个轻喜剧也不错啊。看影评各种看脸喷人也是够了。,22
My Sunshine,何以笙箫默,2015-04-30,1, 我觉得只有《富春山居图》可以与之一战！,23
My Sunshine,何以笙箫默,2015-05-01,1, 恶心,14
My Sunshine,何以笙箫默,2015-04-30,1, 滚！,16
My Sunshine,何以笙箫默,2015-06-10,1, 教主 宇宙杰克苏 啊。。。,5
My Sunshine,何以笙箫默,2016-12-03,1, 颜撑着我看下去🙂,5
My Sunshine,何以笙箫默,2015-05-01,1, 真是日了教主了，我选择死亡。。。,17
My Sunshine,何以笙箫默,2016-05-18,4, 如果世界上曾经有杨幂演过的赵默笙出现过，那么其他人都会变成将就，而我不愿将就，最爱灵动的杨默笙,6
My Sunshine,何以笙箫默,2015-04-30,1, 每场感情戏我都闭着眼睛，真的太痛苦了那种感觉。,5
My Sunshine,何以笙箫默,2016-12-29,1, 雷到了，选角一点不贴合原著，影片剧情还注水。,8
My Sunshine,何以笙箫默,2016-12-29,1, 一星都不想给，女主就不说了，教主真的不适合这种角色，以前的大汉天子和许文强多帅呀！原著粉真的不能忍！,7
My Sunshine,何以笙箫默,2016-06-12,4, 看第一遍的时候，我想的是，怎么会有那么难看的片子。看第二遍的时候，我开始感受到一些不一样的东西，感受到默笙的心，感受到演员的演出，也许会看第三遍，期待着更多惊喜。不错的，不至于那么低分。,7
My Sunshine,何以笙箫默,2015-04-26,4, 还好，比想像中的好看一些，杨幂演技有所长进。,24
My Sunshine,何以笙箫默,2016-03-30,2, 导演狗带吧。。。。其中一星是为了书名给的，另一颗星给咪咪剧中那个穿白衬衫的镜头,6
My Sunshine,何以笙箫默,2016-03-23,3, 这部片子我觉得还行，不知道为什么那么多差评，但是我真是被杨幂和黄晓明之间的气场给震撼到了！有点虐但幸好结局是好的，杨幂的演技有进步特别是哭戏但是台词需要加强,8
My Sunshine,何以笙箫默,2016-04-29,1, 看AB在大学里哭的场景 我都快哭了,5
My Sunshine,何以笙箫默,2015-04-29,1, 槽点太多喷不完,67
My Sunshine,何以笙箫默,2015-04-30,1, 超级大烂片，我唯一记住的只有马苏和她的黑丝袜。。。,2
My Sunshine,何以笙箫默,2016-08-20,1, 中老年人的童话偶像剧，一部原本青春洋溢的小说，被拍出了死气沉沉行将就木的感觉，导演你真能干,5
